Exported Data for WeMo_Insight,,,,,,,,,
Last Updated,Device Name,Device MAC,Signal Strength (%),Energy Cost per kWh,Currency,Threshold (Watts),,,
4/30/2014 11:11:00,WeMo_Insight,EC1A59F7CC24,18,0.111,$,8,,,
,,,,,,,,,
Daily Usage Summary,,,,,,,,,
Date,Time ON (Hours:Minutes),Power Consumption ON (kWh),Time STANDBY (Hours:Minutes),Power Consumption STANDBY (kWh),Average Day Connected Device is ON (Hours),Average Power When ON (Watts),Estimated Monthly Cost,Day's Cost,Energy Cost per kWh
4/30/2014,5:05:00,0.64976,6:05:00,0.00649,10.90878,126,4.85658,0.07284,0.111
4/29/2014,11:33:00,1.50769,12:26:00,0.01326,10.87352,131,4.87763,0.16883,0.111
4/28/2014,12:32:00,1.66151,11:27:00,0.01911,10.66284,152,4.82039,0.18655,0.111
4/27/2014,10:11:00,1.35995,13:48:00,0.00975,9.89339,130,4.47522,0.15204,0.111
4/26/2014,10:04:00,1.34097,13:54:00,0.01781,9.67713,131,4.41051,0.15082,0.111
4/25/2014,3:29:00,0.44404,5:37:00,0.0044,8.98694,131,3.98271,0.04978,0.111
,,,,,,,,,
Energy Data,,,,,,,,,
Date & Time,Power Consumed for past 30 mins (kWh),,,,,,,,
4/28/2014 9:00:00,0.06313,,,,,,,,
4/28/2014 8:30:00,0.06425,,,,,,,,
4/28/2014 8:00:00,0.06604,,,,,,,,
4/28/2014 7:30:00,0,,,,,,,,
4/28/2014 7:00:00,0.00543,,,,,,,,
4/28/2014 6:30:00,0.06291,,,,,,,,
4/28/2014 6:00:00,0.02862,,,,,,,,
4/28/2014 5:30:00,0,,,,,,,,
4/28/2014 5:00:00,0.04439,,,,,,,,
4/28/2014 4:30:00,0.06561,,,,,,,,
4/28/2014 4:00:00,0.03226,,,,,,,,
4/28/2014 3:30:00,0.08106,,,,,,,,
4/28/2014 3:00:00,0,,,,,,,,
4/28/2014 2:30:00,0.0194,,,,,,,,
4/28/2014 2:00:00,0.06683,,,,,,,,
4/28/2014 1:30:00,0.00425,,,,,,,,
4/28/2014 1:00:00,0,,,,,,,,
4/28/2014 0:30:00,0.06079,,,,,,,,
4/27/2014 23:59:00,0.03088,,,,,,,,
4/27/2014 23:30:00,0,,,,,,,,
4/27/2014 23:00:00,0.03228,,,,,,,,
4/27/2014 22:30:00,0.05044,,,,,,,,
4/27/2014 22:00:00,0,,,,,,,,
4/27/2014 21:30:00,0.04121,,,,,,,,
4/27/2014 21:00:00,0.04992,,,,,,,,
4/27/2014 20:30:00,0,,,,,,,,
4/27/2014 20:00:00,0.0198,,,,,,,,
4/27/2014 19:30:00,0.06425,,,,,,,,
4/27/2014 19:00:00,0.00677,,,,,,,,
4/27/2014 18:30:00,0,,,,,,,,
4/27/2014 18:00:00,0.06114,,,,,,,,
4/27/2014 17:30:00,0.02894,,,,,,,,
4/27/2014 17:00:00,0,,,,,,,,
4/27/2014 16:30:00,0.04082,,,,,,,,
4/27/2014 16:00:00,0.05042,,,,,,,,
4/27/2014 15:30:00,0,,,,,,,,
4/27/2014 15:00:00,0.0246,,,,,,,,
4/27/2014 14:30:00,0.06411,,,,,,,,
4/27/2014 14:00:00,0,,,,,,,,
4/27/2014 13:30:00,0.00916,,,,,,,,
4/27/2014 13:00:00,0.06583,,,,,,,,
4/27/2014 12:30:00,0.01627,,,,,,,,
4/27/2014 12:00:00,0,,,,,,,,
4/27/2014 11:30:00,0.05696,,,,,,,,
4/27/2014 11:00:00,0.03257,,,,,,,,
4/27/2014 10:30:00,0,,,,,,,,
4/27/2014 10:00:00,0.03774,,,,,,,,
4/27/2014 9:30:00,0.05394,,,,,,,,
4/27/2014 9:00:00,0,,,,,,,,
4/27/2014 8:30:00,0.01528,,,,,,,,
4/27/2014 8:00:00,0.064,,,,,,,,
4/27/2014 7:30:00,0.01425,,,,,,,,
4/27/2014 7:00:00,0,,,,,,,,
4/27/2014 6:30:00,0.05529,,,,,,,,
4/27/2014 6:00:00,0.06681,,,,,,,,
4/27/2014 5:30:00,0.03748,,,,,,,,
4/27/2014 5:00:00,0.06423,,,,,,,,
4/27/2014 4:30:00,0,,,,,,,,
4/27/2014 4:00:00,0.02123,,,,,,,,
4/27/2014 3:30:00,0.06452,,,,,,,,
4/27/2014 3:00:00,0.00696,,,,,,,,
4/27/2014 2:30:00,0,,,,,,,,
4/27/2014 2:00:00,0.05658,,,,,,,,
4/27/2014 1:30:00,0.03485,,,,,,,,
4/27/2014 1:00:00,0,,,,,,,,
4/27/2014 0:30:00,0.03018,,,,,,,,
4/26/2014 23:59:00,0.06001,,,,,,,,
4/26/2014 23:30:00,0,,,,,,,,
4/26/2014 23:00:00,0.00497,,,,,,,,
4/26/2014 22:30:00,0.06376,,,,,,,,
4/26/2014 22:00:00,0.02465,,,,,,,,
4/26/2014 21:30:00,0,,,,,,,,
4/26/2014 21:00:00,0.03886,,,,,,,,
4/26/2014 20:30:00,0.05322,,,,,,,,
4/26/2014 20:00:00,0,,,,,,,,
4/26/2014 19:30:00,0.01314,,,,,,,,
4/26/2014 19:00:00,0.06657,,,,,,,,
4/26/2014 18:30:00,0.00934,,,,,,,,
4/26/2014 18:00:00,0,,,,,,,,
4/26/2014 17:30:00,0.05605,,,,,,,,
4/26/2014 17:00:00,0.03425,,,,,,,,
4/26/2014 16:30:00,0,,,,,,,,
4/26/2014 16:00:00,0.03121,,,,,,,,
4/26/2014 15:30:00,0.05963,,,,,,,,
4/26/2014 15:00:00,0,,,,,,,,
4/26/2014 14:30:00,0.00801,,,,,,,,
4/26/2014 14:00:00,0.06338,,,,,,,,
4/26/2014 13:30:00,0.01819,,,,,,,,
4/26/2014 13:00:00,0,,,,,,,,
4/26/2014 12:30:00,0.04742,,,,,,,,
4/26/2014 12:00:00,0.03337,,,,,,,,
4/26/2014 11:30:00,0,,,,,,,,
4/26/2014 11:00:00,0.05482,,,,,,,,
4/26/2014 10:30:00,0.03842,,,,,,,,
4/26/2014 10:00:00,0,,,,,,,,
4/26/2014 9:30:00,0.0244,,,,,,,,
4/26/2014 9:00:00,0.06728,,,,,,,,
4/26/2014 8:30:00,0.00106,,,,,,,,
4/26/2014 8:00:00,0,,,,,,,,
4/26/2014 7:30:00,0.06288,,,,,,,,
4/26/2014 7:00:00,0.06644,,,,,,,,
4/26/2014 6:30:00,0.06319,,,,,,,,
4/26/2014 6:00:00,0.02657,,,,,,,,
4/26/2014 5:30:00,0,,,,,,,,
4/26/2014 5:00:00,0.03247,,,,,,,,
4/26/2014 4:30:00,0.05787,,,,,,,,
4/26/2014 4:00:00,0,,,,,,,,
4/26/2014 3:30:00,0.00454,,,,,,,,
4/26/2014 3:00:00,0.0659,,,,,,,,
4/26/2014 2:30:00,0.01793,,,,,,,,
4/26/2014 2:00:00,0,,,,,,,,
4/26/2014 1:30:00,0.04292,,,,,,,,
4/26/2014 1:00:00,0.04607,,,,,,,,
4/26/2014 0:30:00,0,,,,,,,,
4/25/2014 23:59:00,0,,,,,,,,
4/25/2014 23:52:00,0.02829,,,,,,,,
4/25/2014 23:22:00,0.06052,,,,,,,,
4/25/2014 22:52:00,0,,,,,,,,
4/25/2014 22:22:00,0,,,,,,,,
4/25/2014 21:52:00,0.06306,,,,,,,,
4/25/2014 21:22:00,0.02267,,,,,,,,
4/25/2014 20:52:00,0,,,,,,,,
4/25/2014 20:22:00,0.03172,,,,,,,,
4/25/2014 19:52:00,0.05508,,,,,,,,
4/25/2014 19:22:00,0,,,,,,,,
4/25/2014 18:52:00,0,,,,,,,,
4/25/2014 18:22:00,0.05449,,,,,,,,
4/25/2014 17:52:00,0.02245,,,,,,,,
4/25/2014 17:22:00,0,,,,,,,,
4/25/2014 16:52:00,0.04178,,,,,,,,
4/25/2014 16:22:00,0.03452,,,,,,,,
4/25/2014 15:52:00,0,,,,,,,,
4/25/2014 15:22:00,0.03385,,,,,,,,
